1.0,0.4556942,0.51135355,0.4418977,0.62275195,0.57110506,0.6116092,0.5316987,0.60504246,0.6120769,0.55242014,0.6331959,0.48362488,0.5665919,0.6937138,0.49222487,0.5858934,0.5978633,0.5407336,0.6037307,0.5958328,0.49487758,0.5153308,0.5255306,0.58450997,0.6989535,0.565562,0.6263797,0.563267,0.52890307,0.61314285,0.5969616,0.4198287,0.34762764,0.53120375,0.44674122,0.56937736,0.61884296,0.51183575,0.6399227,0.59080684,0.37432456,0.5413141,0.53573054,0.5767856,0.40312833,0.58390737,0.61502194,0.61095154,0.5815958,0.4486977,0.62439954,0.61700916,0.56345534,0.6115501,0.45160723,0.47255343,0.60089767,0.635005,0.46478665,0.40120405,0.60434574,0.60766566,0.47625828,0.5859829,0.62699103,0.536752,0.5563586,0.47401762,0.6412444,0.51640725,0.5921773,0.6199924,0.5285872,0.5914523,0.49955273,0.5102741,0.5611261,0.59509146,0.52952766,0.53823864,0.5843257,0.48331594,0.5696256,0.5724433,0.48383164,0.47845984,0.64082265,0.46706772,0.654272,0.55380356,0.5334718,0.4625883,0.52015126,0.582168,0.5379923,0.52342224,0.58290553,0.5623741,0.43108678,0.61372805,0.59617984,0.52121127,0.6149479,0.5001433,0.5749801,0.3863194,0.43369937,0.48433757,0.50267863,0.50824916,0.48615593,0.5850446,0.18949413,0.53935695,0.5907587,0.5922507,0.53345644,0.5548502,0.61714596,0.5473584,0.40276068,0.5670333,0.5860195,0.6169362,0.5409863,0.6091964,0.5500288,0.53558344,0.565033,0.60944766,0.42308164,0.50491244,0.5122111,0.5645499,0.6136919,0.61662006,0.58313537,0.5091384,0.41142476,0.6226666,0.51197803,0.6104432,0.31157684,0.6473912,0.5637791,0.5236012,0.532523,0.63070124,0.56039834,0.61565495,0.52355814,0.5993885,0.5739214,0.61942446,0.57200116,0.5387796,0.56416523,0.5996474,0.5274054,0.58218,0.593082,0.41951942,0.55274093,0.6195823,0.5978031,0.47351134,0.61402607,0.5870552,0.62574583,0.5416381,0.5468192,0.56584996,0.5814743,0.5523206,0.5976208,0.5089836,0.5584541,0.4316044,0.5736145,0.5156181,0.5315856,0.49171257,0.58886445,0.64563656,0.53620154,0.5820874,0.45753944,0.5336525,0.65070415,0.6408353,0.560835,0.5357876,0.57561374,0.53990173,0.59852505,0.4969982,0.59099656,0.606489,0.44049573
0.32627785,1.0,0.46266335,0.35139614,0.3990847,0.5824012,0.5326067,0.4909209,0.37996435,0.55095637,0.465811,0.37934756,0.48365015,0.49462408,0.40054047,0.40761584,0.5716889,0.49524856,0.5427022,0.6196196,0.49467063,0.49292028,0.58225524,0.43141997,0.5260446,0.41204458,0.5675094,0.49839902,0.32273293,0.5545252,0.60999227,0.5323677,0.6059857,0.1244545,0.39942157,0.5329704,0.55803186,0.5361283,0.55817777,0.44764966,0.51491976,0.3597858,0.4406811,0.2461566,0.5314844,0.40582603,0.48076665,0.43730247,0.64072883,0.6872778,0.5089692,0.43642282,0.53080463,0.5147368,0.54922223,0.49859,0.3939671,0.5202795,0.54700315,0.5207373,0.24137682,0.4833873,0.5972109,0.500332,0.503096,0.3770907,0.38132906,0.5829983,0.6267227,0.3725189,0.6676228,0.49473715,0.5407289,0.5761467,0.510546,0.5451962,0.4395023,0.6606324,0.3778677,0.43369162,0.55325544,0.5145078,0.35581303,0.6003841,0.57398933,0.44408333,0.45463812,0.57636225,0.4373349,0.5352606,0.5141952,0.55508375,0.36994946,0.4117831,0.6364397,0.40396327,0.55622315,0.5813291,0.6586106,0.5967699,0.46752548,0.47208858,0.62658393,0.55545926,0.52646625,0.41513592,0.5581429,0.35402203,0.45178998,0.61247265,0.4383782,0.4777972,0.5468564,0.15541363,0.34343827,0.5743772,0.61542654,0.51622534,0.46072996,0.46705657,0.5956981,0.5607591,0.55980325,0.48337412,0.4527104,0.30743647,0.34847105,0.52226746,0.35857755,0.44491285,0.588769,0.46768677,0.39585012,0.4195968,0.57470024,0.56871295,0.5079497,0.55745864,0.62029606,0.51984334,0.45117044,0.68302786,0.5133335,0.41935802,0.5976752,0.5988319,0.5192858,0.4968905,0.35747927,0.5040927,0.5067061,0.46192312,0.43636954,0.47385603,0.55274,0.4264124,0.5098157,0.3744079,0.54163396,0.45600653,0.4646455,0.54355544,0.26974964,0.5674578,0.49505937,0.5196991,0.39537597,0.532871,0.4863385,0.5598921,0.28305116,0.4531678,0.52003187,0.51889455,0.513468,0.37169868,0.50649905,0.43832523,0.5765605,0.4864974,0.2511127,0.6378585,0.5289868,0.5751666,0.5535027,0.57607406,0.3519838,0.43761742,0.46542472,0.5551801,0.4902252,0.41341925,0.64588845,0.45900333,0.4097122,0.56322527,0.6050215,0.47688717,0.65957147,0.5088552
0.46039224,0.5206064,1.0,0.5257332,0.630363,0.65977937,0.64628196,0.5749434,0.55778956,0.73512053,0.5270772,0.6664401,0.6113966,0.69565505,0.6295953,0.41797537,0.679355,0.677606,0.70939565,0.6512972,0.65931463,0.6661738,0.5417875,0.6385355,0.6936263,0.54638773,0.6280924,0.6415286,0.4973153,0.5888745,0.6564797,0.61967087,0.5614211,0.21058524,0.7512132,0.4497838,0.686675,0.70833886,0.5439336,0.67651683,0.5449233,0.5452112,0.6144388,0.35705787,0.6235798,0.5862481,0.6430316,0.5861522,0.70653164,0.6881709,0.62480676,0.6700883,0.7201724,0.6582949,0.62617755,0.49251592,0.5051536,0.6343956,0.6591357,0.58363926,0.3231824,0.6582057,0.6144421,0.6039696,0.63547575,0.5678327,0.55315816,0.6832123,0.62518513,0.60499704,0.62861264,0.5920745,0.6275575,0.52441454,0.6325061,0.6583451,0.4841699,0.6448245,0.59027827,0.665257,0.5989361,0.63627577,0.5216917,0.6572393,0.6106164,0.4992348,0.5137775,0.6943314,0.5496657,0.692124,0.6090081,0.7239909,0.35742438,0.537048,0.6567645,0.6646264,0.60877264,0.69923615,0.6629491,0.51291454,0.6427902,0.65210354,0.60395646,0.6520455,0.554211,0.5742988,0.58251524,0.48906898,0.40370727,0.5677197,0.6065645,0.6287617,0.661878,0.3857454,0.63803434,0.6677717,0.640388,0.56115746,0.6606566,0.5846353,0.66702116,0.5829205,0.6387093,0.6326783,0.64579594,0.62687063,0.54287195,0.6853564,0.5066008,0.62138456,0.66725403,0.4702953,0.4991271,0.52592206,0.68551826,0.5123663,0.6369113,0.6888405,0.63069516,0.5475993,0.68585193,0.62987196,0.68218905,0.54197717,0.70099247,0.64905345,0.5503663,0.6729842,0.5766694,0.6520361,0.67857563,0.60250235,0.6435276,0.6242103,0.660195,0.51655334,0.6011237,0.5200602,0.6671529,0.5298568,0.66169703,0.6652748,0.27408195,0.65746045,0.6919347,0.69093,0.5058385,0.6429012,0.6833519,0.72368664,0.39619273,0.56292784,0.6748894,0.63158786,0.5330168,0.5776039,0.49166417,0.5767688,0.5677774,0.59775627,0.5087359,0.614382,0.6443113,0.7151853,0.73943317,0.5948655,0.5432404,0.58717847,0.5385408,0.66823685,0.72589946,0.6278399,0.61077416,0.47386396,0.5751889,0.6535759,0.5146303,0.6427383,0.70077115,0.5173191
0.36640382,0.40510488,0.51242906,1.0,0.47476816,0.52240473,0.4461627,0.38275528,0.58598924,0.61644053,0.33723462,0.46133995,0.49457532,0.49290723,0.5181142,0.491311,0.47732878,0.44498956,0.51293373,0.46660006,0.38350224,0.5359937,0.3850851,0.39981687,0.49602997,0.42698318,0.5024773,0.51367307,0.64064133,0.44630843,0.4517951,0.49657416,0.48163646,0.12930715,0.48051846,0.3754735,0.46762425,0.48597884,0.49584693,0.57459754,0.5044193,0.35519052,0.36261463,0.43557662,0.46613997,0.67920977,0.40679514,0.40384877,0.4631145,0.51880264,0.5022882,0.54898846,0.43026435,0.43010736,0.47133565,0.4403404,0.37191373,0.4644717,0.47527015,0.46148396,0.30419558,0.43935698,0.4365269,0.37923443,0.44419515,0.5828785,0.39595354,0.44241595,0.44901693,0.4821353,0.45095158,0.48324347,0.4425311,0.42523468,0.45209163,0.4915985,0.36196727,0.4455806,0.46012795,0.4094137,0.35529137,0.4443754,0.30004287,0.4532709,0.43358666,0.5849012,0.33335757,0.51003075,0.30843174,0.44887644,0.425017,0.52080274,0.2585379,0.61366856,0.4340136,0.47395498,0.47666562,0.56230533,0.4555347,0.36853528,0.48172903,0.4241742,0.53036547,0.4512688,0.389176,0.40137845,0.48887658,0.3468542,0.24821973,0.48717606,0.63454044,0.46347898,0.4648832,0.18833661,0.44934928,0.44366658,0.40395272,0.56663716,0.54039454,0.4416563,0.5632397,0.5232137,0.4178393,0.43815172,0.39550817,0.3433497,0.60651743,0.5492177,0.6684255,0.5730217,0.44615608,0.40432703,0.32416052,0.28137565,0.55467105,0.38808477,0.4498464,0.5325464,0.44994873,0.3627956,0.46884918,0.47119963,0.38735515,0.39131224,0.51965976,0.59606147,0.43518448,0.38628572,0.47561353,0.5203681,0.482157,0.49134552,0.61912155,0.40861827,0.47814882,0.2765812,0.39678752,0.38692904,0.54670095,0.44383466,0.46241426,0.4413014,0.19210255,0.46812344,0.47322607,0.47817934,0.28952265,0.45543456,0.42391312,0.5152884,0.28587845,0.3924563,0.4576754,0.35835373,0.39092004,0.4818564,0.26258087,0.40594786,0.43326724,0.6180607,0.2328875,0.50091827,0.42234957,0.54285276,0.5304786,0.38243097,0.5860168,0.38160396,0.4990675,0.47368813,0.6025562,0.3899752,0.41768503,0.35705078,0.6461425,0.51336336,0.31118762,0.3913402,0.5141458,0.48417664
0.41592252,0.2483443,0.4817546,0.2836986,1.0,0.5763051,0.5866363,0.4103377,0.58379066,0.78336716,0.5891005,0.7313709,0.42976624,0.82264906,0.79056,0.32021087,0.644693,0.8910297,0.61323225,0.6758691,0.75100935,0.5380225,0.49547505,0.664019,0.7750703,0.5688836,0.5192487,0.7546848,0.4415878,0.43687814,0.6381371,0.4853506,0.21209314,0.1746974,0.8188536,0.15069115,0.66313475,0.73043454,0.4305933,0.7354405,0.5285176,0.34003878,0.5849718,0.08674228,0.5594124,0.3266005,0.7574804,0.6325698,0.61462486,0.5863707,0.32856965,0.8992432,0.73384273,0.7417475,0.5107373,0.34238982,0.21091929,0.69254065,0.6869191,0.32660222,0.05107528,0.79444975,0.50127804,0.51238227,0.8593663,0.6301639,0.6298238,0.57950234,0.52205396,0.73242545,0.5239388,0.5690565,0.665239,0.2696402,0.7387483,0.47448838,0.41952795,0.53321457,0.5615077,0.68534315,0.52414596,0.6803131,0.69047356,0.66810465,0.7211464,0.21238625,0.4894433,0.7175981,0.44497776,0.78945935,0.63992023,0.6594323,0.16318893,0.4553392,0.557222,0.5800509,0.5133488,0.5930104,0.56562126,0.27770913,0.87168634,0.8133974,0.47470462,0.60934126,0.4493631,0.5223084,0.3140217,0.49972034,0.38625228,0.3034073,0.5448133,0.43510073,0.59015954,0.08630586,0.5498836,0.6607721,0.63245296,0.48178816,0.5343381,0.5067521,0.50851774,0.38278157,0.6776471,0.5250716,0.70663893,0.34453034,0.550441,0.5395491,0.34738463,0.4097988,0.7531862,0.41982698,0.4793232,0.46429467,0.4706353,0.30126917,0.69087553,0.78803325,0.401331,0.35112333,0.91386014,0.46232986,0.7554268,0.26318336,0.7804866,0.43558884,0.4816395,0.5002853,0.5758509,0.5404054,0.7421917,0.5738485,0.6337484,0.70325774,0.75901234,0.47081214,0.73547995,0.4942068,0.6563611,0.34145212,0.8034122,0.6637605,0.24031544,0.73519063,0.9040115,0.7663163,0.5939919,0.60601723,0.7560885,0.7111276,0.16582409,0.50816834,0.80952734,0.6111008,0.52696645,0.5862493,0.43000972,0.61226696,0.31484258,0.51861227,0.2608304,0.36799467,0.5614604,0.6106192,0.76372385,0.40273267,0.4207921,0.42880595,0.38991374,0.71751034,0.74944675,0.6095822,0.577103,0.51814127,0.367921,0.594087,0.4471022,0.7926863,0.72864634,0.33634317
0.4160589,0.5406544,0.5805356,0.427231,0.6274128,1.0,0.6927757,0.55195904,0.46416855,0.7497071,0.5910295,0.5490308,0.5284154,0.66367763,0.5498892,0.31419474,0.6891316,0.7098582,0.62572765,0.7590357,0.6209862,0.55325544,0.5643046,0.58953714,0.6429012,0.6103534,0.5912949,0.6549026,0.36857927,0.6106865,0.63425636,0.55897844,0.55841106,0.16154337,0.61605775,0.5025412,0.72674996,0.62453985,0.61381966,0.58821005,0.5802815,0.5029689,0.6015259,0.16115883,0.6509425,0.5212669,0.62186956,0.51660466,0.6485112,0.6989417,0.5738237,0.64214814,0.6570996,0.6536311,0.56759,0.5394349,0.43893152,0.6827866,0.59742,0.4919865,0.16553813,0.6517256,0.7057853,0.62494314,0.68585086,0.48453534,0.5324764,0.6333176,0.583714,0.54058194,0.68223,0.56015694,0.6769872,0.56187916,0.6544159,0.5998982,0.62061554,0.6440425,0.49278998,0.6057564,0.6634259,0.60469854,0.48350775,0.66514766,0.63154453,0.5044297,0.46829116,0.7572609,0.45261443,0.7200867,0.62540126,0.7391288,0.5243089,0.53979313,0.5777012,0.5330079,0.6488532,0.69000065,0.69578123,0.48899555,0.67157185,0.6414857,0.6887604,0.61531436,0.5313821,0.5466452,0.5120915,0.44583893,0.46155417,0.6057,0.57688844,0.49603385,0.58513296,0.10973644,0.4783435,0.6524359,0.65203357,0.5051935,0.56235373,0.5427595,0.5749346,0.54541427,0.5681137,0.53337955,0.6172414,0.42307043,0.4370048,0.59383607,0.38525862,0.5793112,0.6505863,0.50396514,0.43471175,0.49882102,0.69185174,0.59170663,0.6200075,0.67040396,0.5549521,0.47974455,0.66865647,0.6892816,0.68075234,0.4761815,0.6835284,0.6975864,0.59593,0.5860495,0.4436124,0.53869236,0.63026214,0.5628556,0.5479729,0.61072475,0.70195115,0.49548727,0.6004424,0.52371657,0.6795056,0.55108416,0.67514133,0.64883536,0.38827765,0.71535075,0.66933537,0.6578331,0.57765424,0.70690763,0.5810102,0.665284,0.25067976,0.5344733,0.6634831,0.59097254,0.57218206,0.5531884,0.5022305,0.5621787,0.53999746,0.6139219,0.2186513,0.7512238,0.6360996,0.6392224,0.73028946,0.59302133,0.45120454,0.6158613,0.50873333,0.7206466,0.63607967,0.51663864,0.68241024,0.59486115,0.5136094,0.5905843,0.5085242,0.6084458,0.7557058,0.56550777
0.5074384,0.52110934,0.5937763,0.38130707,0.66140497,0.7138266,1.0,0.5770279,0.59058535,0.74279,0.68589675,0.64637005,0.59698766,0.72661096,0.66431797,0.39228934,0.7986324,0.74291,0.67258954,0.722793,0.74432635,0.6228826,0.5315633,0.7131523,0.75879514,0.63813215,0.73326993,0.7193626,0.45689082,0.6985949,0.6760467,0.60650194,0.56915516,0.25202966,0.6523572,0.43492126,0.7294567,0.69485736,0.55961555,0.5963498,0.560228,0.49692512,0.5590569,0.26636925,0.7684996,0.4442982,0.71975696,0.62344253,0.7428448,0.7150525,0.56199074,0.7053659,0.7449912,0.7299961,0.6113725,0.48859072,0.54025525,0.7492397,0.70639443,0.507115,0.2227155,0.7463216,0.6758199,0.6466447,0.69419646,0.5800594,0.638023,0.7238947,0.65930104,0.63683903,0.6843262,0.57286084,0.77670705,0.59514046,0.7339742,0.6410353,0.52475363,0.70692635,0.62693536,0.69154143,0.66449785,0.75478005,0.5060731,0.7504411,0.63261336,0.4467647,0.6254107,0.745783,0.6215706,0.7526872,0.7293124,0.68977857,0.4207015,0.525386,0.6750611,0.6489865,0.64848816,0.70114076,0.7554362,0.6074741,0.6929058,0.7021245,0.6538378,0.6876316,0.6445588,0.63706034,0.59073675,0.5490763,0.45878804,0.5593641,0.56310403,0.58419603,0.66479445,0.22200668,0.5537622,0.72754645,0.74696636,0.5247085,0.61315453,0.6180801,0.6762608,0.5451223,0.6459062,0.68451333,0.7611104,0.51019144,0.54015243,0.6587175,0.42476875,0.5492986,0.71023214,0.49500597,0.5168535,0.5866916,0.73479605,0.59754527,0.75436115,0.6929282,0.6309363,0.5458287,0.7069683,0.6766937,0.7657432,0.4989165,0.74023294,0.7073946,0.6471044,0.6972444,0.56040543,0.598776,0.6895964,0.63155603,0.6156366,0.7232793,0.72198164,0.5632737,0.7311019,0.68876576,0.7317289,0.61849284,0.7284908,0.73976904,0.2872318,0.7010765,0.7177863,0.73818195,0.53342617,0.72330713,0.7486919,0.77487093,0.38766426,0.6071795,0.68331593,0.6933422,0.5971055,0.60536176,0.5984255,0.7619983,0.59732485,0.56536543,0.3781383,0.6346272,0.6853124,0.65477145,0.792819,0.59931356,0.52704656,0.6295382,0.65052646,0.70974576,0.6829145,0.6241423,0.64353883,0.62970006,0.47438586,0.6348232,0.6313864,0.72926086,0.7767859,0.589162
0.48929,0.5514648,0.5802292,0.40706414,0.58465505,0.6411204,0.6362784,1.0,0.52791727,0.63819087,0.6204425,0.51848245,0.5714275,0.591055,0.58866596,0.51090616,0.66026545,0.6333597,0.5771018,0.66626275,0.6516391,0.5449476,0.55733526,0.54090536,0.57915056,0.52690965,0.6315242,0.62289834,0.49536526,0.5913964,0.8060657,0.7263961,0.55286103,0.3152734,0.5714997,0.6552044,0.638665,0.71797645,0.7121365,0.54339474,0.66173244,0.5056106,0.5963011,0.3349995,0.61042684,0.4841947,0.7102624,0.54482937,0.71673954,0.6636808,0.5158993,0.6046293,0.7254665,0.64517796,0.77206314,0.5247886,0.5573167,0.59240854,0.6445987,0.7053957,0.33159858,0.65681094,0.6724279,0.5565201,0.57106936,0.62049747,0.4571147,0.63587916,0.53809476,0.5014248,0.65681934,0.66667247,0.6442715,0.5365732,0.5751931,0.6536952,0.50018555,0.6620363,0.5466429,0.564585,0.6800307,0.59540546,0.5312691,0.6287955,0.5487439,0.50504136,0.54653,0.71306145,0.5961486,0.6396919,0.59755754,0.5701877,0.40876997,0.49375796,0.6259594,0.7136625,0.69750917,0.79592574,0.63553894,0.5944532,0.56715715,0.5460372,0.6461878,0.82135844,0.5945101,0.47140187,0.58289766,0.44326067,0.5550976,0.57221603,0.48706067,0.50057155,0.65140605,0.21264529,0.5033786,0.6404072,0.66007364,0.5026816,0.70146096,0.5745329,0.68323696,0.556143,0.56293225,0.584123,0.6086714,0.5046735,0.56435025,0.7103845,0.56801695,0.50579816,0.63462895,0.47525525,0.47196025,0.5834516,0.75585735,0.60025394,0.6198622,0.59875023,0.64645225,0.45022094,0.6593455,0.6097611,0.7419912,0.40777385,0.62492037,0.64690375,0.58775723,0.58977586,0.4848283,0.65076613,0.59153867,0.58316374,0.6562202,0.63671774,0.75196016,0.54628855,0.6022451,0.56692517,0.63346577,0.5617943,0.6879902,0.6519645,0.37964404,0.5693594,0.6353996,0.65669215,0.5359869,0.69971025,0.6831013,0.7426334,0.42386812,0.5186746,0.5759451,0.6948992,0.5720459,0.6377576,0.6170149,0.56226045,0.49914777,0.6012155,0.42878056,0.6136589,0.52558625,0.7960279,0.7247509,0.68464535,0.53327775,0.54809964,0.57473916,0.64840305,0.6337559,0.58311987,0.65223765,0.57512033,0.5107323,0.50403166,0.5960592,0.65450937,0.6302293,0.71395683
0.54552436,0.42358017,0.5392074,0.5803636,0.69066536,0.5471335,0.6285231,0.50188553,1.0,0.7314857,0.57492375,0.7340293,0.5514652,0.6893775,0.79337287,0.6384298,0.6707692,0.65555763,0.6092073,0.623497,0.67638457,0.58315957,0.51184905,0.6463448,0.7347748,0.6131602,0.62633514,0.6744696,0.6526737,0.5718451,0.54755366,0.54367673,0.47468704,0.295933,0.6325538,0.32399952,0.63099366,0.65416527,0.5251892,0.72406685,0.6212915,0.42883408,0.5178752,0.60236925,0.62930447,0.4280228,0.66632736,0.68005896,0.63730836,0.62076557,0.45788968,0.7556001,0.63833725,0.69105875,0.52525663,0.5027658,0.44237238,0.63865757,0.7140168,0.39114034,0.29474157,0.6903992,0.5370176,0.50758564,0.6498927,0.7691164,0.6106427,0.66452515,0.5656675,0.7279564,0.5782207,0.5706649,0.6480955,0.45876074,0.68623835,0.50213337,0.47160488,0.6376829,0.6498809,0.63906837,0.5310551,0.6999705,0.5117892,0.6579809,0.6215418,0.43530464,0.5454372,0.63602376,0.5412365,0.675446,0.6242434,0.5949547,0.22727549,0.51970696,0.6125349,0.61831826,0.5524864,0.6063775,0.6150459,0.4870782,0.66905046,0.64377165,0.53921235,0.5926311,0.50059533,0.62056106,0.4382547,0.53162944,0.39105392,0.46980166,0.57729137,0.54766375,0.56386256,0.18655121,0.59550786,0.6521158,0.67745805,0.6127374,0.5481522,0.56990474,0.6633899,0.460087,0.63177526,0.6839094,0.6794503,0.3994069,0.7629602,0.59222555,0.6815118,0.54567784,0.68119794,0.44148207,0.47596496,0.4785081,0.5795679,0.46850252,0.6466441,0.6496043,0.5572799,0.5149485,0.68393433,0.542732,0.6904704,0.37922692,0.68921375,0.5577861,0.5811937,0.6270594,0.7403741,0.53565276,0.66978395,0.60001004,0.7267858,0.66575795,0.7039763,0.47701865,0.68297017,0.5407839,0.6982062,0.5689801,0.6625351,0.6926994,0.24905825,0.60018575,0.70786715,0.6819923,0.4935845,0.6150141,0.66957116,0.69848007,0.53926533,0.60409737,0.68040437,0.58518386,0.519313,0.60042936,0.46174467,0.593193,0.44600296,0.65939724,0.44877362,0.47765636,0.56233966,0.5736964,0.683038,0.49038166,0.6850562,0.46673143,0.5906653,0.649029,0.7371992,0.66176236,0.5199506,0.4936751,0.5203395,0.66354346,0.5395949,0.67589873,0.677955,0.42787075
0.45955706,0.49457717,0.6658291,0.5293065,0.8050672,0.7438851,0.7174467,0.53779507,0.6749042,1.0,0.63612485,0.781402,0.6146217,0.8527482,0.75294185,0.42948073,0.8142693,0.83213246,0.7324213,0.75788295,0.7669834,0.68513405,0.59082925,0.7252604,0.8300543,0.66398317,0.68394697,0.7805928,0.50209296,0.6385539,0.6605339,0.5937121,0.611522,0.21662247,0.79440343,0.39172804,0.7950621,0.7445632,0.6306475,0.7852522,0.6107061,0.5150417,0.6310475,0.24905792,0.7142433,0.6125594,0.7469491,0.68095446,0.7108325,0.73526096,0.5877979,0.83981323,0.75865245,0.78957033,0.5967381,0.54346025,0.47074193,0.7933241,0.7344179,0.4937806,0.14612871,0.7751481,0.651698,0.6379616,0.8128849,0.6268157,0.6603527,0.7546418,0.68461096,0.73921883,0.7127844,0.6160052,0.72427416,0.54742754,0.7856519,0.6255313,0.54029757,0.7135122,0.6301739,0.7633561,0.6607444,0.7455386,0.61184084,0.7804258,0.75751525,0.41931272,0.5692744,0.77940166,0.5602567,0.81615186,0.7350346,0.7967752,0.31764412,0.6320549,0.6613792,0.69735897,0.721094,0.75630677,0.71642506,0.55363286,0.8257828,0.7656393,0.70513535,0.65595365,0.5979074,0.6318038,0.6101327,0.5870068,0.45855474,0.53423476,0.6559267,0.6037964,0.6786945,0.21736789,0.6305802,0.77610385,0.77959526,0.5741042,0.63568676,0.60008067,0.7250507,0.6392531,0.7315893,0.6882626,0.74502254,0.46607995,0.6012759,0.7004558,0.46551543,0.695941,0.7907225,0.52292037,0.49579698,0.5625696,0.7174876,0.47758782,0.71829736,0.78962517,0.6370385,0.601455,0.82661426,0.63395,0.7763049,0.47417164,0.829568,0.7061565,0.6321174,0.69899535,0.6684677,0.6178777,0.7829832,0.66802835,0.6837822,0.7450866,0.7928909,0.53262955,0.7555891,0.57865834,0.7816628,0.52029014,0.7858702,0.78447086,0.2702831,0.80197024,0.84972537,0.7800907,0.6167164,0.71329653,0.776026,0.79136294,0.32836467,0.6217413,0.81336826,0.65592194,0.5964433,0.6416022,0.51897645,0.68239456,0.55789864,0.6443378,0.3818822,0.6089659,0.69299483,0.73316526,0.855093,0.55834347,0.58509326,0.6009587,0.5845763,0.79316413,0.8231658,0.7001864,0.6861479,0.5586518,0.6184468,0.7146828,0.57248235,0.76156753,0.8205491,0.51649356
